# fingerprint	std	{"class": "collections:deque", "sizeof_1000": 8680, "sizeof_0": 760}
# fingerprint	ring	{"class": "ringdeque:deque", "sizeof_1000": 8288, "sizeof_0": 96}
# fingerprint	array	{"class": "arraydeque:ArrayDeque", "sizeof_1000": 64, "sizeof_0": 64}
29	append_popleft_steady	ns_per_op	ring	88	7.812816259765625	0
29	append_popleft_steady	ns_per_op	std	88	8.20555869140625	1
29	append_popleft_steady	ns_per_op	array	88	7.642558544921875	2
30	append_only	ns_per_op	std	292	8.287971757862666	0
30	append_only	ns_per_op	array	292	8.599117540333369	1
30	append_only	ns_per_op	ring	292	9.238418422333181	2
31	append_popleft_steady	ns_per_op	array	3	8.508071484375	0
31	append_popleft_steady	ns_per_op	ring	3	8.0183951171875	1
31	append_popleft_steady	ns_per_op	std	3	7.457867041015625	2
32	append_popleft_steady	ns_per_op	std	29135	7.707838916015625	0
32	append_popleft_steady	ns_per_op	array	29135	7.509552490234375	1
32	append_popleft_steady	ns_per_op	ring	29135	7.94669453125	2
33	append_popleft_steady	ns_per_op	std	2	7.490639208984375	0
33	append_popleft_steady	ns_per_op	array	2	9.64399033203125	1
33	append_popleft_steady	ns_per_op	ring	2	7.9657912109375	2
34	getitem_random	ns_per_op	ring	1122	13.846562866210938	0
34	getitem_random	ns_per_op	std	1122	14.045156005859376	1
34	getitem_random	ns_per_op	array	1122	11.697761657714844	2
35	append_popleft_steady	ns_per_op	ring	5	7.804784912109375	0
35	append_popleft_steady	ns_per_op	array	5	8.14328837890625	1
35	append_popleft_steady	ns_per_op	std	5	7.415177392578125	2
36	getitem_random	ns_per_op	array	240457	11.020052673339844	0
36	getitem_random	ns_per_op	std	240457	2594.267515625	1
36	getitem_random	ns_per_op	ring	240457	12.235525146484376	2
37	steady_maxlen_latency	p50_ns	ring	129	50	0
37	steady_maxlen_latency	p99_ns	ring	129	68	0
37	steady_maxlen_latency	p999_ns	ring	129	87	0
37	steady_maxlen_latency	max_ns	ring	129	2231	0
37	steady_maxlen_latency	p50_ns	array	129	76	1
37	steady_maxlen_latency	p99_ns	array	129	143	1
37	steady_maxlen_latency	p999_ns	array	129	217	1
37	steady_maxlen_latency	max_ns	array	129	3119	1
37	steady_maxlen_latency	p50_ns	std	129	73	2
37	steady_maxlen_latency	p99_ns	std	129	84	2
37	steady_maxlen_latency	p999_ns	std	129	99	2
37	steady_maxlen_latency	max_ns	std	129	2273	2
38	append_popleft_steady	ns_per_op	std	74826	7.6227609375	0
38	append_popleft_steady	ns_per_op	array	74826	7.526891748046875	1
38	append_popleft_steady	ns_per_op	ring	74826	7.989257275390625	2
39	append_latency	p50_ns	std	83525	46	0
39	append_latency	p99_ns	std	83525	74	0
39	append_latency	p999_ns	std	83525	786	0
39	append_latency	max_ns	std	83525	30874	0
39	append_latency	p50_ns	array	83525	72	1
39	append_latency	p99_ns	array	83525	84	1
39	append_latency	p999_ns	array	83525	1231	1
39	append_latency	max_ns	array	83525	268933	1
39	append_latency	p50_ns	ring	83525	46	2
39	append_latency	p99_ns	ring	83525	94	2
39	append_latency	p999_ns	ring	83525	868	2
39	append_latency	max_ns	ring	83525	176602	2
40	rotate1_steady	ns_per_op	std	6673	11.51212333984375	0
40	rotate1_steady	ns_per_op	ring	6673	13.4125142578125	1
40	rotate1_steady	ns_per_op	array	6673	21.019181640625	2
41	steady_maxlen_latency	p50_ns	array	519772	48	0
41	steady_maxlen_latency	p99_ns	array	519772	81	0
41	steady_maxlen_latency	p999_ns	array	519772	932	0
41	steady_maxlen_latency	max_ns	array	519772	2015763	0
41	steady_maxlen_latency	p50_ns	std	519772	50	1
41	steady_maxlen_latency	p99_ns	std	519772	127	1
41	steady_maxlen_latency	p999_ns	std	519772	221	1
41	steady_maxlen_latency	max_ns	std	519772	11100	1
41	steady_maxlen_latency	p50_ns	ring	519772	50	2
41	steady_maxlen_latency	p99_ns	ring	519772	127	2
41	steady_maxlen_latency	p999_ns	ring	519772	224	2
41	steady_maxlen_latency	max_ns	ring	519772	5018	2
42	steady_maxlen_latency	p50_ns	std	4201	48	0
42	steady_maxlen_latency	p99_ns	std	4201	58	0
42	steady_maxlen_latency	p999_ns	std	4201	123	0
42	steady_maxlen_latency	max_ns	std	4201	2866	0
42	steady_maxlen_latency	p50_ns	ring	4201	49	1
42	steady_maxlen_latency	p99_ns	ring	4201	64	1
42	steady_maxlen_latency	p999_ns	ring	4201	81	1
42	steady_maxlen_latency	max_ns	ring	4201	391	1
42	steady_maxlen_latency	p50_ns	array	4201	73	2
42	steady_maxlen_latency	p99_ns	array	4201	78	2
42	steady_maxlen_latency	p999_ns	array	4201	1311	2
42	steady_maxlen_latency	max_ns	array	4201	15586	2
43	rotate1_steady	ns_per_op	ring	132	13.35755986328125	0
43	rotate1_steady	ns_per_op	array	132	20.981158984375	1
43	rotate1_steady	ns_per_op	std	132	11.5378091796875	2
44	append_latency	p50_ns	array	14254	48	0
44	append_latency	p99_ns	array	14254	71	0
44	append_latency	p999_ns	array	14254	951	0
44	append_latency	max_ns	array	14254	33095	0
44	append_latency	p50_ns	std	14254	75	1
44	append_latency	p99_ns	std	14254	109	1
44	append_latency	p999_ns	std	14254	1318	1
44	append_latency	max_ns	std	14254	30761	1
44	append_latency	p50_ns	ring	14254	70	2
44	append_latency	p99_ns	ring	14254	84	2
44	append_latency	p999_ns	ring	14254	1323	2
44	append_latency	max_ns	ring	14254	24577	2
45	rotate1_steady	ns_per_op	ring	1	9.148401220703125	0
45	rotate1_steady	ns_per_op	array	1	19.6748927734375	1
45	rotate1_steady	ns_per_op	std	1	9.65195791015625	2
46	getitem_random	ns_per_op	ring	23	11.055249389648438	0
46	getitem_random	ns_per_op	array	23	8.47028839111328	1
46	getitem_random	ns_per_op	std	23	11.91221844482422	2
47	append_only	ns_per_op	array	263	8.3799119376411	0
47	append_only	ns_per_op	ring	263	8.701065469604028	1
47	append_only	ns_per_op	std	263	7.788573696586115	2
48	append_popleft_steady	ns_per_op	std	10048	7.60799951171875	0
48	append_popleft_steady	ns_per_op	array	10048	7.37430087890625	1
48	append_popleft_steady	ns_per_op	ring	10048	7.92956904296875	2
49	getitem_random	ns_per_op	ring	209808	12.528967407226563	0
49	getitem_random	ns_per_op	array	209808	10.538433410644531	1
49	getitem_random	ns_per_op	std	209808	2266.321375	2
50	append_latency	p50_ns	ring	242708	47	0
50	append_latency	p99_ns	ring	242708	69	0
50	append_latency	p999_ns	ring	242708	756	0
50	append_latency	max_ns	ring	242708	375550	0
50	append_latency	p50_ns	array	242708	70	1
50	append_latency	p99_ns	array	242708	85	1
50	append_latency	p999_ns	array	242708	979	1
50	append_latency	max_ns	array	242708	834604	1
50	append_latency	p50_ns	std	242708	46	2
50	append_latency	p99_ns	std	242708	75	2
50	append_latency	p999_ns	std	242708	892	2
50	append_latency	max_ns	std	242708	3306	2
51	getitem_random	ns_per_op	array	734812	11.412923461914062	0
51	getitem_random	ns_per_op	std	734812	8832.691375	1
51	getitem_random	ns_per_op	ring	734812	12.600375	2
52	append_only	ns_per_op	array	412372	20.84887249861775	0
52	append_only	ns_per_op	ring	412372	26.790689595801847	1
52	append_only	ns_per_op	std	412372	23.200153774989573	2
53	steady_maxlen_latency	p50_ns	array	2	53	0
53	steady_maxlen_latency	p99_ns	array	2	73	0
53	steady_maxlen_latency	p999_ns	array	2	77	0
53	steady_maxlen_latency	max_ns	array	2	3265	0
53	steady_maxlen_latency	p50_ns	std	2	73	1
53	steady_maxlen_latency	p99_ns	std	2	83	1
53	steady_maxlen_latency	p999_ns	std	2	119	1
53	steady_maxlen_latency	max_ns	std	2	4314	1
53	steady_maxlen_latency	p50_ns	ring	2	50	2
53	steady_maxlen_latency	p99_ns	ring	2	53	2
53	steady_maxlen_latency	p999_ns	ring	2	106	2
53	steady_maxlen_latency	max_ns	ring	2	2805	2
54	append_popleft_steady	ns_per_op	std	34	7.514240185546875	0
54	append_popleft_steady	ns_per_op	ring	34	8.03154150390625	1
54	append_popleft_steady	ns_per_op	array	34	13.0899154296875	2
55	append_popleft_steady	ns_per_op	array	11	7.73603369140625	0
55	append_popleft_steady	ns_per_op	std	11	7.52704658203125	1
55	append_popleft_steady	ns_per_op	ring	11	7.81758134765625	2
56	steady_maxlen_latency	p50_ns	array	3972	74	0
56	steady_maxlen_latency	p99_ns	array	3972	78	0
56	steady_maxlen_latency	p999_ns	array	3972	534	0
56	steady_maxlen_latency	max_ns	array	3972	16584	0
56	steady_maxlen_latency	p50_ns	std	3972	74	1
56	steady_maxlen_latency	p99_ns	std	3972	85	1
56	steady_maxlen_latency	p999_ns	std	3972	112	1
56	steady_maxlen_latency	max_ns	std	3972	3280	1
56	steady_maxlen_latency	p50_ns	ring	3972	74	2
56	steady_maxlen_latency	p99_ns	ring	3972	78	2
